title,text,label
"196.37500,1,25,16777215,1620834644,0,882509a5,49121837634289669",来得及,1
"217.90300,1,25,16777215,1620834635,0,882509a5,49121832601649155",来得及,1
"206.70900,1,25,16777215,1620834539,0,a9ff32aa,49121782188212227",你曾笑着哭泣,1
"213.49900,1,25,16777215,1620834317,0,46be1442,49121665854996483",来得及,1
"241.25400,5,25,16777215,1620834077,0,aa3a0a89,49121540417519621",草，我怎么哭了,1
"194.32300,5,25,15138834,1620833997,0,aa3a0a89,49121498400030725",我他妈一个爆哭！改得好好！,1
"85.84500,1,25,16777215,1620833790,0,e846c52b,49121389691535363",听哭了,1
"135.77200,1,25,16777215,1620833769,0,5a1de450,49121378882813959",前面说要给南康白起的 破防了呀,1
"223.84300,1,25,16777215,1620833764,0,4d102aed,49121375859769347",来得及,1
"161.57500,1,25,16777215,1620833721,0,203f394f,49121353797206023",这个rap为什么不用看字幕！！！！呜呜呜呜,1
"198.16500,1,25,14811775,1620833546,0,a044a984,49121261572849671",来得及来得及来得及来得及,1
"148.15800,1,25,16777215,1620833517,0,1727d576,49121246824103939",我在这里学会了游戏，学会了自救。,1
"36.54300,1,25,16777215,1620833495,0,22dc6edd,49121235060654085",告辞,1
"237.73800,1,25,16777215,1620833384,0,25bd6a09,49121176798625797",再去涂一遍眼霜,1
"150.45800,1,25,14811775,1620833219,0,a044a984,49121090122809349",上岸吧！孩子,1
"130.40800,1,25,14811775,1620833199,0,a044a984,49121079611883525",光在召唤你，回来吧，孩子,1
"222.12300,1,25,14811775,1620833152,0,a044a984,49121055350980613",来得及来得及来得及来得及,1
"200.11200,1,25,16777215,1620833130,0,a044a984,49121043817168901",来得及来得及来得及,1
"232.14100,1,25,16777215,1620832713,0,5a1de450,49120825086836739",谢谢你们qwq,1
"136.51900,1,25,16777215,1620832481,0,4465d2e2,49120703363416069",前面南康白起的，我眼泪都要下来了。,1
"193.99100,1,25,16707842,1620832467,0,658cc6cb,49120695921147911",来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及来得及,1
"2143.76800,1,25,16777215,1596184999,0,61c85273,36198324392427525",再见了，小左，我会想你的,1
"1188.31900,1,25,16776960,1596172066,0,bf78e43e,36191543961321479",不恐怖，就是觉得恶心。,1
"1195.51500,1,25,16777215,1596004191,0,22a71128,36103528686551047",我开始方了,1
"972.25500,5,18,16777215,1596003917,0,22a71128,36103385279627267",有点慌,1
"1185.56600,1,25,16777215,1596001315,0,c7e6e3f6,36102020794941443",不恐怖，就是觉得恶心。,1
"2189.08100,1,25,16777215,1595664000,0,13f7bd5d,35925170707234819",看到这个晕血了,1
"2189.87100,5,25,8700107,1595154624,0,c2bd7675,35658111346278407",对不起，这个手真的看得我想笑hhhhh,1
"2158.86800,1,25,16777215,1595136665,0,c553b56e,35648695698980869",好惨，手没了，老婆也没了,1
"667.16200,1,25,16777215,1595054980,0,7732ade5,35605868913360901",呕呕呕,1
"14.98800,1,25,16777215,1595054432,0,7732ade5,35605581900808199",我耳朵聋了,1
"674.12300,1,25,16777215,1595033090,0,37e60e0,35594392163581957",手里的东西突然不香了,1
"30.21900,1,25,16777215,1594718546,0,8f84b3fc,35429480438169605",心疼伊森,1
"1802.95500,1,25,16777215,1594613819,0,a4737197,35374573424738311",好疼,1
"666.71900,1,25,16777215,1593750651,0,f64802dc,34922024662466565",我吐了,1
"2206.09000,1,25,16777215,1593692664,0,30233ca8,34891623172145155",看着就疼,1
"1817.75400,1,25,4351678,1593064909,0,ae40c784,34562498493939719",疼死了,1
"648.82500,1,25,16777215,1592284045,0,546e3bc2,34153100757434375",发科，我在吃饭很尴尬,1
"1806.51600,1,25,16777215,1592198286,0,f6bfe4ae,34108138615472199",看的都疼,1
"189.78800,1,25,16777215,1620443828,0,5ff9b067,48916937411919875",恶心。。。,1
"94.50600,1,25,16777215,1620443303,0,5ff9b067,48916661928984581",好恶心 日,1
"598.01100,1,25,16777215,1618021810,0,3a5a99f9,47647102134648835",我聋了,1
"74.72900,1,25,16777215,1616815380,0,61a39add,47014585566756867",我为什么要在吃饭的时候看,1
"1481.98000,1,25,16777215,1616214918,0,ba6d5d2a,46699770320781317",吓得我肾疼,1
"123.46900,1,25,16777215,1615466121,0,538013c,46307185447665671",好疼,1
"1051.71400,1,25,16777215,1614159408,0,c86aa9d4,45622091209244675",有一说一解说有点尬,1
"885.72500,1,25,16777215,1612260081,0,e9cfa4d1,44626296934236167",何苦呢,1
"910.29300,1,25,16777215,1612105494,0,a30f3e2d,44545248725041159",——我——的——药——,1
"587.99600,1,25,16777215,1612062312,0,ac95a68c,44522609076862981",秋葵难吃到爆炸！,1
"48.72100,1,25,16777215,1611927315,0,217cb7f7,44451831614013445",饭不香了,1
"11.00900,1,25,16777215,1611488928,0,4fa1ca9d,44221990962724867",买了不敢玩,1
"312.67600,1,25,16777215,1611470009,0,249d240a,44212071607304199",男主好惨,1
"330.85300,1,25,9487136,1608268726,0,4a353fd4,42533677640974341",难受╯﹏╰,1
"651.57700,1,25,16777215,1604744956,0,2b2f1011,40686207018467397",完了GG,1
"549.28000,1,25,16777215,1599456328,0,491e0dc7,37913442879275011",流泪,1
"885.27400,1,25,16777215,1598942441,0,307858bb,37644018088673285",伊森地中海的你们是魔鬼吗哈哈哈,1
"135.97800,1,25,16777215,1598431044,0,817c0593,37375898580680707",好不舒服呀看着这东西,1
"959.76300,1,25,16777215,1598233966,0,d664d5cc,37272573402677251",这剪辑晃的我好晕,1
"1040.15900,1,25,16777215,1597999056,0,e6e84cb3,37149412808458245",嘤嘤嘤,1
"237.74400,1,25,16777215,1597900595,0,75582d04,37097790887165957",这游戏神经高度紧张……,1
"121.56400,1,25,16777215,1596643196,0,f8370edf,36438551306436613",看的牙疼啊啊啊啊啊,1
"917.56200,1,25,16777215,1596125307,0,289b97fc,36167028495613955",差点凉了，还想着药呢哈哈,1
"196.35700,5,25,16646914,1595598394,0,469697d2,35890774261366789",我吃的全都吐出来了，看得胃难受,1
"800.50500,1,25,16777215,1594962563,0,c5f9f6be,35557415601045509",急死我了啊,1
"152.39800,1,25,16777215,1594467832,0,d8b4742b,35298034454626307",伊森也太惨了吧,1
"1286.24100,1,25,15138834,1614349871,0,54318970,45721948715483143",md密集恐惧症患者看着鸡皮疙瘩掉一地,1
"964.59000,1,25,16777215,1594365009,0,3f1c4236,35244125500997635",他为什么要自尽呀,1
"85.60700,1,25,16777215,1593251800,0,6bcf5653,34660483222994947",买了，不敢玩系列,1
"97.11100,1,25,16777215,1592972955,0,a9210543,34514288323330055",我要吐了,1
"487.65500,1,25,15138834,1592129133,0,bdceab5f,34071882750754819",假高能使我裂开,1
"881.06000,1,25,16777215,1591767727,0,264b1869,33882401613021191",何苦呢,1
"1104.69600,1,25,16765698,1591715282,0,8807719c,33854905499254787",我还是个孩子呀！！！！！！！！！！！！！,1
"148.20900,1,25,15138834,1590691237,0,7e7776d5,33318010885242885",哇，伊森也太惨了吧……,1
"131.19700,1,25,16777215,1590671547,0,501b2df0,33307687512440839",疼死了,1
"323.78900,1,25,16777215,1590407096,0,c4db225,33169039055388675",跳着看很难受,1
"200.44800,1,25,16777215,1590274841,0,1a88d1d9,33099699385270279",我...我tm饿了,1
"937.84500,1,25,16777215,1588912824,0,ffba399a,32385610217422853",哎,1
"142.28000,1,25,16777215,1588602895,0,50d49640,32223118426112007",你妈，我吐了,1
"131.53900,1,25,14811775,1588559642,0,82b7abcf,32200441134579719",真惨,1
"1173.04400,1,25,16777215,1587984852,0,fcf73fad,31899085647642631",嘤嘤嘤,1
"1221.50400,1,25,16777215,1556913902,0,bec5c1c8,15608959566086144",oh shit 近距离看真的恶心,1
"1483.94000,1,25,16777215,1584071417,0,26a0250b,29847318609002503","oh,shift",1
"123.51200,1,25,16777215,1587556780,0,2bbbed11,31674652641722375",看的我浑身难受,1
"922.95600,1,25,16777215,1587280813,0,1b15405e,31529966306328579",能不能不喊,1
"18.73800,1,25,16777215,1587098609,0,b9bbc7d6,31434438880002051",泪目,1
"541.15600,1,25,16777215,1587030856,0,511f5c90,31398916905238531",哎机，，，，，，,1
"104.09400,1,25,16777215,1586426049,0,8f9c2479,31081823762644995",呕呕呕呕呕呕呕呕,1
"13.49100,1,25,16777215,1586023766,0,bc4b1f75,30870912000589827",手疼啊,1
"136.30900,5,25,16777215,1586010784,0,b631f27c,30864105674375173",我好心疼男主啊哭,1
"1657.65300,1,25,16777215,1586005140,0,68e6d73c,30861146432471047",啊啊啊啊好紧张…………,1
"1581.54700,1,25,52480,1585299410,0,2e86dbfb,30491140467195907",他们一家真的很可怜,1
"1571.46800,1,25,16777215,1585149204,0,61d7cdb2,30412389422202885",我这好卡啊啊啊啊！!,1
"933.32200,1,25,16777215,1620721835,0,b5b7b356,49062693095604231",啊啊好紧张,1
"556.60400,1,25,16777215,1620719741,0,b5b7b356,49061595264843781",哎我现在感觉有点累,1
"700.00900,1,25,16777215,1620375955,0,c4bedcc3,48881352370028551",男主这左手看着就疼,1
"1154.13800,1,25,16777215,1620311096,0,528ab311,48847347659571203",好血腥,1
"321.75500,1,25,16777215,1620121078,0,661eb81f,48747723538038791",手里的饼干突然不香了,1
"1187.72900,1,25,16777215,1613199695,0,d6530013,45118925394411527",太恶心,1
"1152.89100,1,25,16777215,1613137656,0,2326cf93,45086398823792643",我从此不敢吃草莓,1
"845.92900,1,25,16777215,1612096502,0,4fd799a8,44540534696443907",丧心病狂,1
"1134.57000,1,25,16777215,1611507551,0,60567d48,44231754356097031",这马赛克好难受,1
"319.15800,1,25,16777215,1609466389,0,5b986847,43161597760241671",我看到这个真的是受不了,1
"908.24000,1,25,16777215,1600421172,0,ca188087,38419299288219653",呜呜呜呜呜呜,1
"722.65600,1,25,16777215,1600420870,0,ca188087,38419140819025925",呜呜呜呜呜呜呜呜呜呜呜呜呜呜,1
"1181.57500,1,25,16777215,1599360119,0,eac12be,37863001503039493",喊得真的好烦,1
"741.62700,1,25,16777215,1598886661,0,a2a8a6de,37614773565652999",我快哭了,1
"657.92100,5,25,38979,1598598560,0,ae235315,37463725401178119",心肺停止,1
"1190.96600,1,25,16777215,1598000903,0,e6e84cb3,37150380835471367",马赛克太多了·-·,1
"1001.99600,1,25,16777215,1597299493,0,c110b28d,36782640256253957",手上的薯片突然不香了,1
"533.85600,1,25,16777215,1596713273,0,9eae0471,36475291939373063",草了，每次被up的声音吓到。。。嘤嘤嘤,1
"325.84600,5,25,16646914,1595600373,0,469697d2,35891812224204805",我已经不想吃夜宵了,1
"405.37300,1,25,16777215,1595418965,0,9ed58719,35796701961781251",我决定暂时停止晚饭，裂了,1
"1053.94400,4,25,9487136,1590915301,0,9acf2908,33435485124689925",不闻机杼声惟闻女叹息－－－－－,1
"661.80200,4,25,9487136,1590915027,0,9acf2908,33435341443563523",莫愁前路无知己天下谁人不识君,1
"1157.77500,1,25,15138834,1590237918,0,d7d2f0ee,33080340900741123",这马赛克。。。。,1
"1051.75800,5,25,41194,1589257281,0,a02f06ea,32566204806201349",我卡在这里了,1
"506.36200,1,25,16777215,1588753108,0,517ca0af,32301873220288515",好慌,1
"412.57800,1,25,16777215,1588676309,0,150d9abc,32261608526839813",有点想吐,1
"1141.18800,1,25,52480,1588662753,0,e03fc68,32254500910661639",吐出来了,1
"880.33700,1,25,16777215,1587726279,0,2df8f05e,31763518940250115",哎！。。。。。。。。。。。,1
"1109.13800,1,25,16707842,1586748033,0,4681be2d,31250636198641669",这马赛克就hr,1
"1169.18500,1,25,16777215,1586704022,0,2b4135b5,31227561688170503",一堆马赛克,1
"46.39600,5,25,38979,1549819129,0,95181758,11889255245152258",被叮了呜呜呜这么好看的手,1
"1163.70900,1,25,16777215,1585544548,0,86cfad2e,30619663504769093",好心疼岳父，他叫的好惨ww,1
"1201.45700,1,25,16777215,1585306653,0,d162caae,30494937899335687",可惜岳父还在,1
"719.99200,1,25,15138834,1585150368,0,61d7cdb2,30412999533002759",啊啊啊，卡成马赛克,1
"1049.85800,1,25,16777215,1584876593,0,bb9c442a,30269462707961861",我卡了,1
"799.38700,1,25,16777215,1584818220,0,f375bc52,30238858582425605",看的我强迫症犯了，为什么每次打一枪激怒了就不打了,1
"1192.42300,1,25,16777215,1584764275,0,b73308cf,30210576058679299",太难了我打了10次都没过,1
"1129.73700,1,25,16777215,1583919840,0,7da2cf60,29767848486240259",未成年粉丝很难受,1
"380.67900,1,25,16777215,1583587189,0,2bd59ede,29593443884859395",皱眉,1
"1049.73600,1,25,16777215,1583479170,0,5346cae4,29536810462871557",哎哎哎,1
"27.08900,5,25,16776960,1583465985,0,77c5d034,29529897781690373",越来越短,1
"372.04300,1,25,16777215,1582988898,0,a12831f5,29279767116120071",呕,1
"1165.78400,1,25,16777215,1582896119,0,c675a790,29231123986382855",看的脑壳疼,1
"1176.69700,1,25,16777215,1582796916,0,e4c58851,29179113047588869",手中的西红柿突然就不香了,1
"1151.79500,1,25,16777215,1582794797,0,f0c6b3b1,29178001927176195",我有点想吐了,1
"1387.26600,1,25,16777215,1615720532,0,d7e9135,46440569728663555",吃饭不看恐怖游戏吃不下了现在,1
"589.43200,1,25,16777215,1615706801,0,bbf863aa,46433371138555911",唉,1
"318.29800,1,25,16777215,1615114672,0,4c1ea675,46122924711084037",好饿惹,1
"908.53500,1,25,15138834,1614349458,0,54318970,45721732211277829",密集恐惧症患者,1
"1346.92100,1,25,16777215,1614049908,0,bf97c628,45564682023469059",我起了一身鸡皮疙瘩,1
"1304.36100,1,25,16777215,1613749697,0,5b9cb607,45407284596572167",密集恐惧症也是,1
"1057.64800,1,25,16777215,1612527108,0,c82b4568,44766296222466051",恶心,1
"1455.42500,5,25,15138834,1611919568,0,2e1dda8a,44447770185039877",这里对害怕虫子的真的不友好 我已经生理性反胃了 血腥场面都没事 别搞虫子,1
"948.62100,1,25,16777215,1611677997,0,e7048888,44321117071998979",之前每次高能就先打开物品了苟着，现在哭晕,1
"12.25800,1,25,16777215,1601819103,0,7cec5d1d,39152217613664263",我的流量啊啊啊啊,1
"1473.60300,1,25,16777215,1598349166,0,1ce566f5,37332971478843399",啊啊啊啊我不行了,1
"1270.44700,1,25,16777215,1598035262,0,404b006a,37168394971119623",此时相望不相闻，愿逐月华流照君,1
"1238.88900,1,25,16777215,1598035226,0,404b006a,37168376209473541",此时相望不相闻，愿逐月华流照君,1
"1759.33800,1,25,16777215,1545563574,0,1b54db91,9658118892945408",到这突然感觉伊芙琳好可怜,1
"28.74800,5,25,41194,1596856361,0,b31b9730,36550311310524423",呜呜呜,1
"1355.53500,1,25,16777215,1595044378,0,89a6ad99,35600310621700099",心疼C君,1
"1180.48200,1,25,16777215,1594975402,0,c5f9f6be,35564147111362563",密集恐惧症难受呀,1
"1470.28000,5,25,16777215,1593261194,0,d9ae0660,34665408744652805",我吐了,1
"990.13900,1,25,16646914,1593099698,0,ae40c784,34580737933967363",补给房的BGM感觉有点怪,1
"268.71700,1,25,16777215,1592450139,0,28590ba4,34240182159933447",这家人真惨,1
"1092.39800,1,25,16777215,1590894583,0,e5e74567,33424622987771907",手好可怕啊，心疼,1
"1091.14200,1,25,16777215,1587696694,0,78982f5b,31748007916470279",手上的蚊子包  。。瘆得慌这么多，,1
"1342.08900,1,25,16777215,1586768504,0,a5e881f9,31261368983224325",呕，我不行了,1
"1269.25400,1,25,16777215,1586503445,0,9018dcf2,31122401957249031",这个要是用VR玩，我有可能会吐,1
"1059.65000,1,25,16777215,1584796314,0,2f348f89,30227373648510979",看到蜘蛛网就一身鸡皮疙瘩,1
"1249.30500,1,25,16777215,1584033240,0,b76d165f,29827303041138693",说不清楚的感觉,1
"1588.81300,1,25,16777215,1583837766,0,c1fa2a52,29724818435211271",好糟糕,1
"388.61100,1,25,16777215,1583126936,0,5397cd33,29352138925670405",我卡在e那了,1
"403.58500,1,25,16777215,1583059608,0,7dba9b6a,29316839572504579",有点慌——点慌——慌——,1
"68.70000,1,25,16777215,1583059274,0,7dba9b6a,29316664046125061",感觉有点慌,1
"1276.26700,1,25,16777215,1582787859,0,b4faac90,29174364669214727",彩色好恶,1
"1264.00700,1,25,16777215,1582360373,0,15e2e9a5,28950238944296962",看到蜘蛛起鸡皮疙瘩了，好难受,1
"159.08700,1,25,16777215,1618824700,0,43f36099,48068048177332229",讲真，很烦你的英文……,1
"684.70500,1,25,9599289,1618291237,0,f60625a4,47788359764934663",蜘蛛恐惧症 ,1
"347.28000,1,25,16740868,1612331628,0,e8dd8232,44663808455606277",呃鸣,1
"37.85800,1,25,41194,1611814200,0,fa7267ef,44392526812545029",呜呜呜www,1
"850.21600,1,25,16777215,1603928833,0,5cd74876,40258323772604423",草，嘴里的饺子突然不香了,1
"828.66300,1,25,16777215,1601903866,0,7cec5d1d,39196657578934279",啊啊啊啊………,1
"198.10800,1,25,16777215,1599362596,0,eac12be,37864300509396997",她的叫声真的很烦。。。,1
"945.45000,1,25,16777215,1596613601,0,92e09fe3,36423035314503687",好恶心啊,1
"681.07600,1,25,16777215,1594976545,0,c5f9f6be,35564746224697351",密集恐惧症吐了,1
"685.21700,1,25,16777215,1588933051,0,5b85b4a,32396214983458823",密集恐惧症,1
"672.84400,1,25,16777215,1587796390,0,32ac2740,31800277191884807",我要没了，这么多虫子,1
"829.10000,1,25,16707842,1586487720,0,42b25241,31114157219643399",什么玩意,1
"153.18600,1,25,16777215,1585304266,0,de2bcaf9,30493686792978437",wdnmd,1
"684.95100,1,25,16777215,1584797542,0,2f348f89,30228017307975687",密集恐惧！！！！！！！！,1
"163.63500,1,25,16777215,1582732217,0,a53dd020,29145192057536519",我真后悔没有开弹幕,1
"167.21200,1,25,16777215,1581341818,0,f17b1c60,28416222666162176",心脏受不了啊啊啊啊啊啊啊,1
"154.45300,1,25,16777215,1550642470,0,e928f4d1,12320923055030274",这里太难了,1
"930.30700,1,25,16777215,1549367460,0,b25020b6,11652450549235716",哇这个恶心,1
"881.98800,1,25,15138834,1549367309,0,b25020b6,11652371576258562",老奶奶下身全是虫子阿阿阿好恶心,1
"132.70300,5,25,16777215,1548926406,0,54f22961,11421210951286786",我好慌。没弹幕,1
"1052.19600,1,25,16777215,1620303800,0,dae0e18,48843522247229443",淦我在吃饭,1
"280.58100,5,25,15772458,1613564913,0,806fa074,45310404797661189",san值狂掉,1
"1264.34200,1,25,16777215,1613493835,0,4c0c6707,45273139144294405",呜刚刚那个蹦出来的东西有点恶,1
"796.86100,4,25,16646914,1612758275,0,4aa44a5d,44887494316523527",终是错付了,1
"1026.08800,1,25,16777215,1612553514,0,23eaeba8,44780140299288581",无可奈何花落去，似曾相识燕归来,1
"1116.59700,1,25,16777215,1604734348,0,d9db9349,40680645256544261",这游戏太压抑了,1
"769.52100,1,25,16777215,1601395192,0,9661c60c,38929966134984709",有点慌,1
"663.18600,1,25,16777215,1598969651,0,a2a8a6de,37658284176441347",酸啊,1
"484.39100,1,25,16777215,1596787407,0,a1b1e303,36514159504916487",我后悔边吃东西边看了,1
"973.81500,1,25,16777215,1596434074,0,2a2c7708,36328911424454659",手里的小鱼干突然不想吃了,1
"601.87800,1,25,16777215,1594953897,0,5f488c5b,35552872373420037",呃啊呃啊,1
"812.37400,1,25,16707842,1593248627,0,e9abd06e,34658819825991683",嘤,1
"1320.51600,1,25,16777215,1592898810,0,1b4af9dc,34475415015784451",心疼坏掉的那把猎枪,1
"505.17500,5,25,16707842,1592648350,0,2442a425,34344101701746695",爱上对方过后就哭了,1
"544.50500,1,25,16777215,1592495719,0,adfadb8a,34264078898167813",咖啡差点吐出来,1
"5.01800,4,25,15138834,1619454854,0,339f9416,48398429997498371",各位去查一下作词人唐恬，就会发现这歌为什么会有力量,2
"12.85900,1,25,16777215,1620922677,0,2235b7d1,49167992362106883",弹幕好少,2
"235.61800,1,25,16777215,1620922507,0,c4513b67,49167902979915779",海底看不见四季，所以上岸吧孩子，明天还是个好天气,2
"29.29500,1,25,16777215,1620922072,0,5522e90c,49167674985414659",弹幕呢,2
"16.09200,1,25,16777215,1620922062,0,5522e90c,49167669767700485",弹幕呢,2
"155.39700,1,25,16777215,1620918404,0,f18a8738,49165751879204869",无数次鸡皮疙瘩,2
"12.45900,1,25,16777215,1620918240,0,83a31200,49165665844068355",少了好多弹幕,2
"99.74700,1,25,16777215,1620918069,0,a51b858c,49165575877296131",弹幕呢？怎么都没了？,2
"86.15600,1,25,16777215,1620917646,0,bc89d617,49165354110812163",曾毅：想累死我啊 这么多字,2
"86.23100,1,25,16777215,1620917198,0,fff60497,49165119774523399",能把猴子的片段删了吗,2
"179.26400,1,25,16777215,1620917050,0,55ed79ca,49165041999544327",能不能把那几个蹦迪的打码？,2
"80.29800,1,25,16777215,1620915960,0,4d7c17e2,49164470452224007",卧槽,2
"73.59700,1,25,16777215,1620915954,0,4d7c17e2,49164467466403847",卧槽,2
"180.08700,1,25,16777215,1620915883,0,afd8d6bd,49164429955170311",花的声音可以抹了,2
"218.54000,1,25,16777215,1620915160,0,dc160ac9,49164051250413575",高级弹幕都没有了,2
"81.45500,1,25,16777215,1620914843,0,78231005,49163884958318597",大悲咒,2
"238.06500,1,25,16777215,1620914583,0,4284d9f4,49163748550115331",那几个蹦迪的真煞风景,2
"148.45800,1,25,16777215,1620914382,0,bcda77e,49163642940162055",为什么投币会有上限！！！！,2
"119.79700,1,25,16777215,1620914117,0,da5e06af,49163504323133443",这里才是Rap，刚才显然不是，梵唱,2
"75.26100,1,25,16777215,1620914073,0,da5e06af,49163481068863495",这些笑得人，真的缺乏悟性,2
"53.30500,1,25,16777215,1620911638,0,df09ff46,49162204456943623",1195.4,2
"124.57500,1,25,41194,1620911472,0,80b4f05,49162117422514183",一开始我听说这是最低分，然后我看了节目。。。打扰了,2
"62.43400,1,25,16777215,1620910136,0,c8b3cf8d,49161416951201799",鸡皮疙瘩起来了,2
"69.64300,1,25,16777215,1620909627,0,3ba3ed7,49161149983752199",这弹幕越来越不行了,2
"96.87300,1,25,16777215,1620908555,0,f3a04f32,49160587960647687",我其实很喜欢这个节目，只是我觉得有些乐评人不够资格,2
"19.61900,1,25,16777215,1620908355,0,a0211c50,49160483386163207",好多好多弹幕都没了呀,2
"167.55500,5,25,16707842,1620908205,0,85af6954,49160404505460741",还我高级弹幕！,2
"84.52000,1,25,16777215,1620905890,0,61124220,49159190771924999",加钱 加钱,2
"226.21400,4,25,15138834,1620905517,0,a670cfd,49158995435847685",海底看不见4G,2
"223.32600,1,25,16777215,1620900950,0,d88f625a,49156600960122883",鸡皮疙瘩起一身,2
"19.46700,1,25,16777215,1620899878,0,7d0507e1,49156038784974851",太长的弹幕都吧别的盖住了啊,2
"132.73700,1,25,16777215,1620892369,0,cb7199cf,49152102147555335",咋这么段奕宏？,2
"63.78800,1,25,16777215,1620892300,0,cb7199cf,49152066005762055",玲花是不是有点瘦？,2
"161.53100,5,25,14811775,1620889862,0,ddd38b3a,49150787356459011",有人唤你回去,2
"238.77500,1,25,16777215,1620888021,0,33f6f911,49149822320508933",那些人为什么像蹦迪一样蹦这首歌,2
"25.97200,1,25,6830715,1620887479,0,3d949795,49149538311077893",听说是那期节目最低的评分，也不知道是怎么做的,2
"73.14800,1,25,16777215,1620886707,0,77f6125a,49149133582761991",笑什么？有病？,2
"119.98100,5,25,16646914,1620886578,0,40227a11,49149065767157767",不能把这些猴子的片段删掉吗？,2
"97.32500,1,25,16777215,1620886256,0,e6b4ad1a,49148896809582599",右下角不是节目，是广告吧,2
"74.22700,5,25,16646914,1620886029,0,40227a11,49148777886384131",不能把这些猴子的片段删掉吗？,2
"130.36900,1,25,16777215,1620884734,0,206ac2f0,49148099199762435",来不及来不及来不及！,2
"12.34600,1,25,16777215,1620884721,0,b2d86730,49148092232499203",再来一遍,2
"155.60700,1,25,16777215,1620884468,0,9d1cfb85,49147959393124357",对了，这首歌当时被睿智的评委观众评为最差的,2
"26.73800,1,25,16777215,1620883826,0,111077de,49147622733119493",弹幕少了好多,2
"108.07900,1,25,16777215,1620883782,0,3d949795,49147599958573063",听得起鸡皮疙瘩了，太赞了,2
"35.51900,1,25,16777215,1620883740,0,33bd6cef,49147578151337991",啊啊啊啊啊啊啊啊啊啊啊啊,2
"238.62000,1,25,16777215,1620882563,0,bc7e1e39,49146960837345285",不是夫妻啊兄弟没瞎说啊,2
"226.13900,1,25,16777215,1620882119,0,87cae1f1,49146728062386181",一群青铜给王者打分，笑死,2
"51.87900,1,25,16777215,1620881929,0,87cae1f1,49146628190765059",一群青铜给王者打分，笑死,2
"125.11500,1,25,16777215,1620881172,0,f53a389f,49146231585767431",？？？？这词都能听嗨？？？？？？？,2
"15.33800,1,25,16777215,1620878148,0,62857b19,49144646268354567",这个节目把风凰传奇淘汰了，腊鸡节目,2
"242.98600,1,25,16777215,1620876372,0,b55a5664,49143714849751045",他们也可以很高级，这样的表演真的很版，他们真的不是只是农业重金属,2
"200.31900,5,25,15138834,1620872964,0,a3f1df52,49141928400781319",还我弹幕,2
"200.31900,5,25,15138834,1620872960,0,a3f1df52,49141925962317829",还我弹幕,2
"200.31900,5,25,15138834,1620872954,0,a3f1df52,49141922668740611",还我弹幕,2
"56.85600,1,25,15138834,1620872947,0,31b92a52,49141919464816643",我就想问一下你们节目找啥评审？​,2
"1.18400,5,25,15138834,1620872753,0,a3f1df52,49141817567870979",还我高级弹幕！！！！！！！！！,2
"74.31500,1,25,16777215,1620871244,0,7e6694dd,49141026494873603",欢呼个什么鬼,2
"45.68000,1,25,16777215,1620868461,0,23b1e693,49139567154429957",两千万冲啊,2
"123.54400,1,25,16777215,1620865449,0,b3f42946,49137988261117955",这也能摇，好低能这评委,2
"160.09500,1,25,16777215,1620864987,0,1b94aec3,49137745763762179",说凤凰土的站出来,2
"85.69900,1,25,16777215,1620861861,0,6a49151e,49136107112103941",我才几句词？,2
"234.97200,1,25,16777215,1620857232,0,1f9b4aa6,49133679941779463",七万多弹幕怎么就这么少？,2
"31.58000,1,25,16777215,1620846646,0,68d93ba1,49128130167177219",弹幕大军变少了？,2
"235.49800,1,25,16777215,1620843174,0,e0944e7c,49126309527289859",他们不是夫妻,2
"217.14400,1,25,38979,1620837279,0,1acd5952,49123218758828037",感觉是不是现场没被完全领会改编和演唱的治愈啊,2
"228.41900,1,25,16777215,1620835674,0,d7ba05eb,49122377327443971",这，他们怎么笑的出来啊,2
"42.13000,1,25,16777215,1620833217,0,75d9c084,49121089402437635",字幕打错了，老师唱的是推你回去，字幕是催你回去,2
"1123.34600,1,25,16777215,1596720582,0,3312f7,36479124051066887",假高能双亲原地螺旋升天,2
"508.31400,1,25,16707842,1596635283,0,870bf6b2,36434402814197763",你哄那么大声干什么吗,2
"2085.25800,4,25,15138834,1593082992,0,f4f2e290,34571979409850375",啊nm呢?,2
"1059.80400,1,25,16777215,1596239178,0,279beb05,36226729613721603",高能个屁，还有好久呢,2
"494.92700,1,25,16777215,1595635047,0,5f1bebf2,35909991351189511",up英语一言难尽那个你英语多好？？？？,2
"489.99000,1,25,16777215,1595635030,0,5f1bebf2,35909982079680515",？gift天赋高中英语老师没讲过吗,2
"1049.13700,5,25,16646914,1595595825,0,469697d2,35889427734069251","WRNM,你就不能文明点吗",2
"966.59200,5,25,11890,1595392676,0,511ad9d,35782918839205893",假高能玩斗地主3456没有7,2
"4.44200,5,25,16707842,1595309829,0,5f51f9d7,35739483454308357",别问了别问了，c菌是女生！！！,2
"1727.86800,1,25,16777215,1594993402,0,2f602c85,35573584139124739",你们在啊啊啊什么,2
"1633.43600,1,25,16777215,1594965454,0,6e2b8c7,35558931407306755",怒气值上升,2
"1065.76000,4,18,15138834,1594823191,0,6587c797,35484344703254531",前方暂时无高能，别听他们瞎说,2
"2187.40400,1,25,16777215,1594642425,0,a6986af0,35389571335716871",这根本不是生化危机，差评,2
